Image_Path,SH_Path,Carbon_Path,GT_Path
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0298.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0298.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0298.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0298.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0299.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0299.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0299.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0299.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0300.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0300.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0300.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0300.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0301.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0301.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0301.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0301.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0302.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0302.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0302.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0302.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0303.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0303.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0303.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0303.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0304.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0304.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0304.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0304.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0305.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0305.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0305.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0305.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0306.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0306.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0306.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0306.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0308.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0308.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0308.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0308.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0310.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0310.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0310.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0310.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0311.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0311.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0311.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0311.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0312.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0312.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0312.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0312.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0318.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0318.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0318.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0318.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0320.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0320.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0320.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0320.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0321.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0321.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0321.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0321.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0322.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0322.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0322.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0322.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0323.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0323.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0323.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0323.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0324.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0324.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0324.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0324.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0325.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0325.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0325.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0325.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0327.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0327.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0327.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0327.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0328.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0328.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0328.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0328.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0329.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0329.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0329.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0329.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0330.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0330.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0330.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0330.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0332.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0332.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0332.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0332.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0333.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0333.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0333.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0333.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0335.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0335.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0335.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0335.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0336.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0336.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0336.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0336.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0337.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0337.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0337.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0337.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0338.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0338.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0338.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0338.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0340.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0340.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0340.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0340.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0341.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0341.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0341.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0341.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0342.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0342.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0342.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0342.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0343.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0343.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0343.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0343.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0344.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0344.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0344.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0344.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0345.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0345.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0345.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0345.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0346.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0346.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0346.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0346.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0347.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0347.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0347.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0347.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0349.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0349.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0349.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0349.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0350.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0350.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0350.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0350.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0351.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0351.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0351.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0351.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0352.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0352.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0352.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0352.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0355.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0355.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0355.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0355.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0356.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0356.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0356.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0356.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0357.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0357.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0357.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0357.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0358.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0358.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0358.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0358.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0359.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0359.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0359.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0359.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0360.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0360.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0360.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0360.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0361.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0361.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0361.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0361.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0362.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0362.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0362.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0362.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0363.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0363.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0363.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0363.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0365.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0365.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0365.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0365.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0366.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0366.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0366.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0366.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0368.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0368.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0368.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0368.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0369.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0369.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0369.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0369.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0370.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0370.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0370.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0370.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0374.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0374.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0374.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0374.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0375.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0375.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0375.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0375.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0376.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0376.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0376.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0376.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0377.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0377.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0377.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0377.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0378.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0378.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0378.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0378.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0380.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0380.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0380.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0380.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0381.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0381.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0381.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0381.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0382.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0382.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0382.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0382.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0383.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0383.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0383.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0383.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0384.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0384.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0384.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0384.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0385.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0385.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0385.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0385.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0386.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0386.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0386.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0386.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0387.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0387.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0387.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0387.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0388.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0388.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0388.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0388.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0392.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0392.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0392.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0392.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0393.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0393.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0393.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0393.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0394.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0394.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0394.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0394.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0395.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0395.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0395.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0395.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0397.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0397.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0397.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0397.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0398.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0398.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0398.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0398.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0399.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0399.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0399.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0399.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0401.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0401.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0401.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0401.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0402.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0402.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0402.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0402.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0408.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0408.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0408.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0408.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0409.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0409.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0409.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0409.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0411.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0411.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0411.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0411.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0412.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0412.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0412.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0412.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0413.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0413.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0413.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0413.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0414.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0414.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0414.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0414.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0415.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0415.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0415.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0415.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0417.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0417.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0417.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0417.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0418.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0418.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0418.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0418.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0419.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0419.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0419.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0419.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0430.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0430.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0430.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0430.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0434.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0434.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0434.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0434.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0435.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0435.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0435.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0435.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0436.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0436.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0436.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0436.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0437.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0437.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0437.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0437.png
dataset/training/image/AP25_Forest_IMAGE/AP_25_37702017_0438.tif,dataset/training/image/AP25_Forest_SH/AP_25_SH_37702017_0438.tif,dataset/training/label/AP25_Forest_Carbon/AP_25_CQ_37702017_0438.tif,dataset/training/label/AP25_Forest_GT/AP_25_37702017_0438.png
